idx,rmse,absrel,delta1,delta2,delta3
771,1.3511129083529099,0.03174462169408798,0.9873056411743164,0.9982385635375977,0.9991496801376343
772,3.35248202712371,0.10184872895479202,0.8986940979957581,0.9463674426078796,0.9692532420158386
773,2.0151502656400417,0.06054290756583214,0.9506757259368896,0.9721621870994568,0.9866892099380493
774,2.6269810784990426,0.05505326762795448,0.9547591209411621,0.9961163401603699,0.9989098310470581
775,5.553514917495295,0.06986731290817261,0.9227713942527771,0.9578867554664612,0.9713780879974365
776,2.2691859181185547,0.05237434804439545,0.9728999137878418,0.9899834394454956,0.9994469881057739
777,4.350889855932019,0.07782527059316635,0.9054373502731323,0.942375898361206,0.9851506948471069
778,2.6345714274128413,0.040071770548820496,0.9822125434875488,0.990285336971283,0.9961689114570618
779,2.090312698371092,0.04085206240415573,0.9776269793510437,0.9904115796089172,0.996412456035614
780,1.7844937553905742,0.055810458958148956,0.9553571343421936,0.994179904460907,0.9998015761375427
781,3.0709763602735345,0.06585101038217545,0.9501651525497437,0.9825853109359741,0.9956635236740112
782,3.7761551763201435,0.05296098813414574,0.9435629844665527,0.9834818840026855,0.9927552342414856
783,3.9598724317714225,0.07232607901096344,0.9453220963478088,0.9753507375717163,0.9903309941291809
784,2.0837594423040087,0.049647603183984756,0.9725209474563599,0.9899808168411255,0.9950640797615051
785,3.872173385883783,0.07078073918819427,0.9548203349113464,0.9819281101226807,0.9926322102546692
786,3.025572030703628,0.06595142930746078,0.940575361251831,0.977211594581604,0.9909921884536743
787,2.866640792404626,0.09790278971195221,0.8785942196846008,0.9414270520210266,0.991338312625885
788,2.2861173776710912,0.07570914924144745,0.9374793171882629,0.9747793674468994,0.989712655544281
789,4.741822481640123,0.0847528949379921,0.9272413849830627,0.9620389938354492,0.9823855757713318
790,4.441660475353819,0.12407466769218445,0.8453196287155151,0.9449200630187988,0.9857305288314819
791,3.81118176292521,0.06449521332979202,0.9670668244361877,0.9847501516342163,0.9926995635032654
792,4.957101471195394,0.1462898552417755,0.8576011061668396,0.9130148887634277,0.9633976817131042
793,2.2268356423402302,0.07215616106987,0.9436693787574768,0.9783192276954651,0.9942359328269958
794,2.989902031865969,0.09395191818475723,0.8872872591018677,0.9522252082824707,0.9921241998672485
795,2.7985431661842965,0.09551959484815598,0.8946017026901245,0.964145302772522,0.9913371205329895
796,3.8968810986162934,0.07448553293943405,0.9248332977294922,0.9667320847511292,0.9859552979469299
797,3.203899755055063,0.09093143045902252,0.9353399276733398,0.9738554358482361,0.9894784092903137
798,2.7324592200584124,0.18899893760681152,0.8325727581977844,0.9381707906723022,0.9592518210411072
799,4.864657851416946,0.08693273365497589,0.9182625412940979,0.9635360240936279,0.9869771003723145
800,4.528464256830413,0.09429925680160522,0.8780258297920227,0.9428697228431702,0.9784272313117981
801,5.301580179119229,0.13846644759178162,0.8954377770423889,0.9400354623794556,0.9633246660232544
802,4.766204498578048,0.15031464397907257,0.854896068572998,0.9045369029045105,0.9443401098251343
803,2.0653716239252855,0.057837966829538345,0.9489704370498657,0.9885599613189697,0.9970186948776245
804,3.1903577971028825,0.06901852041482925,0.9625918865203857,0.9808995127677917,0.9883955717086792
805,4.540804976633045,0.1528535783290863,0.8328767418861389,0.8969559073448181,0.9738965630531311
806,3.570049518273836,0.056318748742341995,0.9638243317604065,0.9844961762428284,0.9931560158729553
807,2.681503970337958,0.05401304364204407,0.9726713299751282,0.9803695678710938,0.9913395643234253
808,4.6227448610158905,0.08994237333536148,0.9414483904838562,0.9562264084815979,0.9796890616416931
809,4.223328543050368,0.13889281451702118,0.9087092280387878,0.9299066066741943,0.9500880837440491
810,3.770795762241969,0.10071399062871933,0.9168418645858765,0.9634597301483154,0.9866598844528198
811,2.556119744822575,0.09221415966749191,0.8857962489128113,0.9767575263977051,0.9942610859870911
812,3.458849274782592,0.06579123437404633,0.9333504438400269,0.9650362730026245,0.9899736046791077
813,5.496500635980406,0.09129037708044052,0.8951829075813293,0.9202673435211182,0.9476948380470276
814,3.1956525775533455,0.04567399621009827,0.9834845066070557,0.9915650486946106,0.9965267777442932
815,1.3890678603044204,0.06177636981010437,0.9505505561828613,0.9977978467941284,1.0
816,2.470821525541228,0.04669206216931343,0.971081554889679,0.9900614619255066,0.9964801073074341
817,3.826884041326478,0.06009118631482124,0.9671433568000793,0.9782394170761108,0.9853285551071167
818,6.184458592000748,0.32774561643600464,0.7807320356369019,0.8655757904052734,0.9061992764472961
819,3.73104467290279,0.08962994813919067,0.8802692294120789,0.9458732008934021,0.9852638840675354
820,4.407593650753338,0.07865160703659058,0.9316508769989014,0.9653697609901428,0.9828251004219055
821,1.9480244067854393,0.04024093970656395,0.9802416563034058,0.9955277442932129,0.9991990327835083
822,2.2227659818516443,0.0471523180603981,0.9805256128311157,0.99216628074646,0.9956072568893433
823,2.8210994224945565,0.0937419906258583,0.8874971270561218,0.9666997194290161,0.9948827028274536
824,4.954304166681833,0.1637498140335083,0.8551247119903564,0.9231476187705994,0.9497775435447693
825,4.005744147538271,0.06775856018066406,0.9468888640403748,0.9743789434432983,0.9834904074668884
826,6.043891269172865,0.13880367577075958,0.840463399887085,0.8784283399581909,0.9108800292015076
827,5.800295907726389,0.1164693534374237,0.898074209690094,0.9332382678985596,0.9611983299255371
828,2.745334221759941,0.08635653555393219,0.9284788966178894,0.9717224836349487,0.9874082207679749
829,3.9605959532462545,0.0885484591126442,0.8996972441673279,0.9637356996536255,0.9892062544822693
830,7.310051923950977,0.09553433209657669,0.8964280486106873,0.9301475286483765,0.9553854465484619
831,4.144022458240232,0.07001151144504547,0.9323068261146545,0.9615413546562195,0.9848248362541199
832,4.120205954431598,0.09176009148359299,0.9533989429473877,0.990079939365387,0.9955398440361023
833,2.954782817882643,0.05783865228295326,0.9540362358093262,0.9887976050376892,0.9951116442680359
834,3.3898334194429474,0.08119247853755951,0.9141011834144592,0.9710166454315186,0.9935425519943237
835,3.5062132590369743,0.056735262274742126,0.9515954852104187,0.981776237487793,0.9945976734161377
836,4.5027451089569075,0.08819003403186798,0.9287565350532532,0.9597726464271545,0.9802821278572083
837,4.192617449357877,0.09519779682159424,0.8984925150871277,0.9556851387023926,0.9833346009254456
838,2.538961179619048,0.05950174108147621,0.9675195813179016,0.9961073994636536,0.9984684586524963
839,3.946189133347192,0.044096413999795914,0.9762699604034424,0.9847238063812256,0.9911754131317139
840,3.443297750751391,0.08193114399909973,0.9217972159385681,0.9664956331253052,0.9902052283287048
841,3.3161260084315836,0.07526257634162903,0.9202206134796143,0.9615901708602905,0.9881609082221985
842,2.919713980632132,0.05948479846119881,0.9349753260612488,0.9815622568130493,0.994440495967865
843,4.351506176349473,0.07003709673881531,0.9190999865531921,0.9778635501861572,0.9899512529373169
844,2.374846102095139,0.09272846579551697,0.9232773184776306,0.9619905948638916,0.985500156879425
845,5.164752031191931,0.16887858510017395,0.8479271531105042,0.9040947556495667,0.9547857046127319
846,6.19962333027224,0.09986674040555954,0.933357298374176,0.9645242691040039,0.9763016104698181
847,4.035607400436036,0.0989176332950592,0.9502187371253967,0.9655653238296509,0.9768532514572144
848,4.496332581487896,0.09473405033349991,0.912136435508728,0.9473123550415039,0.9767017364501953
849,2.4265158212155,0.06823890656232834,0.9191433787345886,0.9686771631240845,0.9908945560455322
850,2.3164671814288065,0.045311279594898224,0.9808034896850586,0.99346923828125,0.9963718056678772
851,2.7384630434037067,0.09348563849925995,0.9034422636032104,0.9797214269638062,0.9915565848350525
852,2.6799118793291017,0.0669734925031662,0.9397330284118652,0.988352358341217,0.9963355660438538
853,6.569363447267545,0.21656623482704163,0.8047062158584595,0.878086507320404,0.9358308911323547
854,4.100178570464021,0.10491834580898285,0.8346891403198242,0.9630281329154968,0.9961146116256714
855,4.066055619864663,0.07339391857385635,0.9212568402290344,0.9542161226272583,0.9847387075424194
856,3.245299975573525,0.06844614446163177,0.9560376405715942,0.9723789095878601,0.9877802133560181
857,2.144683221042638,0.03935873880982399,0.9949043989181519,0.9965797066688538,0.9973475337028503
858,2.6871294165317354,0.07436583191156387,0.9349294304847717,0.9761953949928284,0.9933156371116638
859,3.647034467203218,0.07700345665216446,0.9095174670219421,0.9812313318252563,0.9933421611785889
860,4.244414530033417,0.11884812265634537,0.846381664276123,0.927557110786438,0.9718278050422668
861,3.16544972844893,0.06143831089138985,0.9574536085128784,0.9820517301559448,0.9924461841583252
862,4.211959460071539,0.08075881749391556,0.9056685566902161,0.95504230260849,0.9814667105674744
863,5.87095600304145,0.08615465462207794,0.9484928846359253,0.9552717208862305,0.9638663530349731
864,3.1206259060534998,0.12151447683572769,0.8592759370803833,0.9432058334350586,0.9738869667053223
865,2.469328124524192,0.08729078620672226,0.8869470357894897,0.9677514433860779,0.9937843084335327
866,2.0571307026791645,0.07361909002065659,0.9073380827903748,0.9461870193481445,0.9898560643196106
867,2.748878944082251,0.0446641631424427,0.9751906991004944,0.9907222986221313,0.9967012405395508
868,4.050979241560213,0.09306788444519043,0.9167442917823792,0.9612818360328674,0.9832402467727661
869,3.177919388293034,0.06937871873378754,0.9473394155502319,0.9744968414306641,0.9907637238502502
870,3.2640955505596945,0.07246299833059311,0.940316915512085,0.9737943410873413,0.9902586340904236
871,1.9022455523014399,0.05129758268594742,0.96138995885849,0.9864513874053955,0.9976131916046143
872,3.8464408077880754,0.0896340012550354,0.8590363264083862,0.9252415895462036,0.9715983271598816
873,5.281356900730212,0.08970334380865097,0.9251642823219299,0.9587385654449463,0.978712260723114
874,1.7786679208332619,0.09382247179746628,0.9187676906585693,0.9890661239624023,0.9960767030715942
875,1.8554835268737246,0.056937046349048615,0.9584143757820129,0.9920720458030701,0.9976215958595276
876,6.183761546207257,0.07966472208499908,0.9599596858024597,0.9690963625907898,0.9758145809173584
877,2.529072708152646,0.04428200423717499,0.9688988327980042,0.9938358068466187,0.9988091588020325
878,3.7338934551989875,0.08498244732618332,0.9171119928359985,0.966180145740509,0.988857090473175
879,2.6666632791338705,0.08497072756290436,0.9111078381538391,0.9654064774513245,0.9902933835983276
880,4.665719458408874,0.1825045347213745,0.7708903551101685,0.883674144744873,0.9578973054885864
881,4.317624792649039,0.07239706069231033,0.9467348456382751,0.966247022151947,0.9832414984703064
882,4.2090972106395075,0.0888383612036705,0.909400999546051,0.9496198892593384,0.9843672513961792
883,2.9453035956534,0.06956691294908524,0.9300411939620972,0.9783368706703186,0.9921578168869019
884,2.8244768080202376,0.07848842442035675,0.9168851375579834,0.9851205945014954,0.9955427646636963
885,5.2792161264288,0.10922183096408844,0.9049110412597656,0.9399613738059998,0.964883029460907
886,4.655171519068684,0.0765548124909401,0.9151283502578735,0.9627795219421387,0.9798138737678528
887,6.124196525345565,0.08316545188426971,0.9409734606742859,0.9536044001579285,0.961860716342926
888,4.912512797176397,0.11911451816558838,0.820705771446228,0.9201871752738953,0.9750189185142517
889,4.044101781150988,0.049621518701314926,0.9588741064071655,0.9807350635528564,0.9891378283500671
890,3.9992533225286375,0.09208831936120987,0.911976158618927,0.9448798298835754,0.978431224822998
891,5.218695725941115,0.12107616662979126,0.8926289677619934,0.9497148990631104,0.9752009510993958
892,3.4309442602803792,0.10604877024888992,0.8853129148483276,0.9326649904251099,0.9861504435539246
893,3.5936300506476693,0.10834518820047379,0.8865718245506287,0.9458221793174744,0.974214494228363
894,2.4108150824409686,0.08030997216701508,0.9255688190460205,0.9614989161491394,0.9833526015281677
895,1.5830096198324044,0.027353180572390556,0.9966109991073608,0.9997579455375671,0.9999192953109741
896,5.4112152054783405,0.10645820945501328,0.900193452835083,0.9551257491111755,0.9718375205993652
897,2.7679476709987143,0.20848944783210754,0.79234379529953,0.8990277051925659,0.945536196231842
898,3.2131093794259904,0.048148393630981445,0.956443727016449,0.9883036613464355,0.9952640533447266
899,5.972574816012046,0.08525484800338745,0.8963887691497803,0.9531668424606323,0.9770771265029907
900,4.286349412995072,0.11915838718414307,0.883220374584198,0.9353036880493164,0.9698795080184937
901,4.253160535676537,0.16548585891723633,0.8693907260894775,0.9141045212745667,0.9499879479408264
902,1.8613189665017664,0.047427184879779816,0.9745352864265442,0.9808673858642578,0.9946891665458679
903,3.9206954580476996,0.0793021097779274,0.9419984817504883,0.972976565361023,0.9790403842926025
904,2.8018289519114195,0.03855762258172035,0.9730209112167358,0.9931132197380066,0.9970180988311768
905,2.9432443496311587,0.09647631645202637,0.9151390194892883,0.9500171542167664,0.9961551427841187
906,2.411684216547734,0.22307312488555908,0.6949864625930786,0.8768575191497803,0.9570358395576477
907,2.5633941579017163,0.1005287691950798,0.8704823851585388,0.939956784248352,0.9876169562339783
908,4.504965056390755,0.07160380482673645,0.9421942234039307,0.9672746658325195,0.9885997772216797
909,6.484095555913921,0.11337514221668243,0.8931624293327332,0.9363439679145813,0.968172013759613
910,5.742244631943674,0.07049965858459473,0.9349068403244019,0.9454495906829834,0.9643586277961731
911,4.068562605566619,0.09590954333543777,0.8592571020126343,0.9545850157737732,0.9904962182044983
912,3.163423751594674,0.13078895211219788,0.803803026676178,0.9111573100090027,0.985077440738678
913,3.1805060455451915,0.05254301056265831,0.94672030210495,0.9823251962661743,0.9966819882392883
914,3.587220471487579,0.13229630887508392,0.876686155796051,0.9409751296043396,0.9753240346908569
915,4.789767588350717,0.06057550013065338,0.9692865610122681,0.9767614006996155,0.9794996976852417
916,3.290476732817211,0.055919498205184937,0.9535385370254517,0.9866073727607727,0.9958108067512512
917,2.963762450527906,0.06365847587585449,0.9483816623687744,0.9938594698905945,0.9977612495422363
918,4.156998416374516,0.07802168279886246,0.9435515403747559,0.9688270092010498,0.9776409864425659
919,3.8183766084169926,0.03686481714248657,0.9756807088851929,0.9908542633056641,0.9948035478591919
920,2.063811954189887,0.054773855954408646,0.9545925855636597,0.9911400079727173,0.9975081086158752
921,2.8505185241150848,0.06382042169570923,0.9449115991592407,0.9781926870346069,0.99950110912323
922,3.0692770573317563,0.060816843062639236,0.9604674577713013,0.9790993332862854,0.987212061882019
923,4.295328423729692,0.07846146076917648,0.9243537187576294,0.9502754807472229,0.9681452512741089
924,5.324104649307005,0.18069495260715485,0.7821024656295776,0.8755161166191101,0.9453732967376709
925,2.394163218556714,0.061992041766643524,0.9341781735420227,0.9844820499420166,0.9969610571861267
926,2.4990986152721106,0.10217075794935226,0.8594486117362976,0.9658984541893005,0.9945990443229675
927,4.646881715093711,0.09312263876199722,0.9060066938400269,0.9547175168991089,0.987358033657074
928,3.9092639739617527,0.049161337316036224,0.9652573466300964,0.9835618734359741,0.9941138625144958
929,4.592718306966317,0.10814541578292847,0.8874507546424866,0.9331738948822021,0.9617332220077515
930,3.234152818502888,0.058649271726608276,0.9668149948120117,0.9794954657554626,0.992513120174408
931,6.310549897476838,0.17953802645206451,0.8019541501998901,0.8966807723045349,0.9356247186660767
932,3.911995164762914,0.07981859147548676,0.9220817685127258,0.9638184309005737,0.9873547554016113
933,2.328705068944159,0.07354675233364105,0.9069274067878723,0.9829632043838501,0.9980112314224243
934,3.3864836121695854,0.06491093337535858,0.9469485282897949,0.9859529733657837,0.994953989982605
935,4.749735573887307,0.06675664335489273,0.9327821731567383,0.9667145609855652,0.9808051586151123
936,3.5649827035963186,0.054047707468271255,0.9689436554908752,0.9796616435050964,0.9873449802398682
937,3.2068068766193427,0.06766781210899353,0.9327357411384583,0.9679346680641174,0.9873195886611938
938,5.120935084069501,0.12685012817382812,0.8304101228713989,0.9551183581352234,0.9907969236373901
939,3.379404937459144,0.07732292264699936,0.9298952221870422,0.9804593324661255,0.9978511929512024
940,3.795570180727287,0.08197275549173355,0.8797041177749634,0.9431599974632263,0.9846340417861938
941,3.6402975434480607,0.07615817338228226,0.9397439956665039,0.9744033217430115,0.9894154071807861
942,3.66611798834014,0.07317137718200684,0.9231791496276855,0.9808132648468018,0.986864447593689
943,2.6200074447642545,0.04627329111099243,0.9859644174575806,0.9926347732543945,0.9974291324615479
944,4.118438125403056,0.049294713884592056,0.9653691649436951,0.9848655462265015,0.9933910965919495
945,2.9941737502244594,0.09037903696298599,0.9011996388435364,0.949944794178009,0.9934500455856323
946,3.7362875410269747,0.08089589327573776,0.9567936658859253,0.9814525842666626,0.991969883441925
947,4.236051445768369,0.07479327917098999,0.9217472076416016,0.979867696762085,0.9906808137893677
948,4.206822467181821,0.13270747661590576,0.887454628944397,0.9304353594779968,0.960647463798523
949,5.063413372767476,0.07874464243650436,0.9405974745750427,0.9660264253616333,0.9842094779014587
950,2.83218867423454,0.0880417674779892,0.9116198420524597,0.977977454662323,0.9968850016593933
951,5.351328868360516,0.11051692813634872,0.870625376701355,0.9292885661125183,0.9698078036308289
952,5.996002136922281,0.11939477920532227,0.8334435224533081,0.944260835647583,0.9713593125343323
953,2.098211175980046,0.06647010892629623,0.896888792514801,0.9913116097450256,0.9975724220275879
954,2.64371395582514,0.08443616330623627,0.9021913409233093,0.9658144116401672,0.992184042930603
955,3.509207467269475,0.10774530470371246,0.884789764881134,0.9570111036300659,0.989682674407959
956,3.1466100041357907,0.06738215684890747,0.9319278597831726,0.9779526591300964,0.9939128756523132
957,5.551286173760402,0.1269899159669876,0.8458519577980042,0.9185008406639099,0.9628289937973022
958,3.5940188100043438,0.09935668110847473,0.9036328196525574,0.9518526792526245,0.9800594449043274
959,2.803508117419105,0.09371364116668701,0.8929594159126282,0.9624544978141785,0.9955102205276489
960,3.7669624707585707,0.11587170511484146,0.8884576559066772,0.947088897228241,0.9779366850852966
961,2.7681540439827876,0.08454082906246185,0.9062959551811218,0.9616361856460571,0.9945194721221924
962,7.847804264174714,0.13093790411949158,0.8045386672019958,0.8812531232833862,0.9623207449913025
963,2.6070774951064886,0.03509320691227913,0.9933507442474365,0.9956128597259521,0.9969838857650757
964,2.760735105944667,0.05638381838798523,0.9599727392196655,0.9806342124938965,0.9907262325286865
965,2.524375906384752,0.08312257379293442,0.9250426888465881,0.9752988815307617,0.9935619235038757
966,6.171900959201737,0.2846066951751709,0.8655143976211548,0.9216361045837402,0.9378873109817505
967,3.6353515939800136,0.07967813313007355,0.9344813227653503,0.9630700945854187,0.9881609082221985
968,2.822180301208067,0.10089696198701859,0.8827853202819824,0.9589788317680359,0.9957318902015686
969,5.121966138567668,0.08172523975372314,0.9243484735488892,0.9701414704322815,0.9779598116874695
970,6.482587526600707,0.11637234687805176,0.8947666883468628,0.9287586212158203,0.9496495127677917
971,3.8483535367144324,0.09815633296966553,0.8780437111854553,0.9384668469429016,0.985848069190979
972,2.649355118936329,0.08375468850135803,0.9294431209564209,0.9688433408737183,0.9850059151649475
973,3.61662126562449,0.05250776559114456,0.9474956393241882,0.9874048233032227,0.9948740601539612
974,3.954333697302748,0.05429309606552124,0.9562669396400452,0.9809918403625488,0.9880663156509399
975,2.9304997246492674,0.05323667451739311,0.9742136597633362,0.9858316779136658,0.9931283593177795
976,4.381922667231438,0.062101081013679504,0.9526592493057251,0.9745762348175049,0.9850233793258667
977,3.3859992049385848,0.053146179765462875,0.9521453380584717,0.9831766486167908,0.9951933026313782
978,2.3532172682708734,0.05789738520979881,0.95569908618927,0.9905715584754944,0.9989022016525269
979,3.699286551896459,0.08179779350757599,0.9460880756378174,0.9681342840194702,0.9862527847290039
980,2.583707372187341,0.044220566749572754,0.982350766658783,0.9932832717895508,0.9969989061355591
981,4.0073548886685035,0.09681109338998795,0.8748000264167786,0.956933319568634,0.9832666516304016
982,5.292373950378001,0.1403537541627884,0.7711582779884338,0.864168107509613,0.9742200970649719
983,3.4910417080925287,0.13205486536026,0.8930516242980957,0.9425890445709229,0.9629945158958435
984,5.653377920790649,0.08830761164426804,0.8790068626403809,0.9221522212028503,0.9685174226760864
985,3.5736658554605207,0.09119419008493423,0.9379518032073975,0.9600844383239746,0.9796584248542786
986,3.2925951328306726,0.14043836295604706,0.835056722164154,0.9302648305892944,0.97124844789505
987,4.642397558081414,0.13215161859989166,0.8281102776527405,0.9119276404380798,0.9764960408210754
988,2.612256041457106,0.05221027880907059,0.9629336595535278,0.9881281852722168,0.9967682361602783
989,1.3704290707982625,0.03596999868750572,0.9880411028862,0.99676114320755,0.9995017051696777
990,3.024974816587935,0.07108590006828308,0.9293297529220581,0.9671028256416321,0.9847549796104431
991,2.2398934674474846,0.058285415172576904,0.9528471231460571,0.9908757209777832,0.9980685710906982
992,4.261310337542512,0.09342073649168015,0.8918243646621704,0.9589704871177673,0.9857683777809143
993,3.5564979721529064,0.09859613329172134,0.8932322859764099,0.9622390270233154,0.9898949265480042
994,3.393109795477812,0.09623434394598007,0.8938145041465759,0.9648818969726562,0.9894714951515198
995,4.685017246145385,0.058079782873392105,0.95424884557724,0.9761626720428467,0.9852991700172424
996,3.3283387594571976,0.06335053592920303,0.9265533685684204,0.9717464447021484,0.9924783706665039
997,5.570301885180103,0.10106893628835678,0.9160146713256836,0.9520493745803833,0.9736558794975281
998,2.480534494084445,0.0750066265463829,0.9391981363296509,0.9804593324661255,0.9944725632667542
999,3.0338078354775506,0.05976463481783867,0.9699780344963074,0.9805281758308411,0.99086594581604
1000,2.741095344435574,0.05564434081315994,0.9451302289962769,0.9876559972763062,0.9966766238212585
1001,2.698052647132824,0.04588668793439865,0.9583449363708496,0.9937900900840759,0.9983254075050354
1002,3.927711187035295,0.09349231421947479,0.9126989841461182,0.9535759687423706,0.9714720249176025
1003,3.1454677916772575,0.07278181612491608,0.9398018717765808,0.9735985994338989,0.9911256432533264
1004,4.157048887184207,0.045165542513132095,0.9675409197807312,0.9873930811882019,0.9902187585830688
1005,3.8449122214745977,0.06542197614908218,0.9517574906349182,0.9785230755805969,0.9887778162956238
1006,4.1421782261454325,0.10966987162828445,0.8834169507026672,0.9479139447212219,0.9721415638923645
1007,2.7409766151073653,0.08400897681713104,0.912550687789917,0.9629080891609192,0.9940111637115479
1008,4.256683255857575,0.09521577507257462,0.865513026714325,0.9186334609985352,0.9809147715568542
1009,3.502164307761989,0.12851177155971527,0.884686291217804,0.9351403117179871,0.9622448086738586
1010,4.333867089092933,0.11223629862070084,0.8947952389717102,0.9417558312416077,0.9776285290718079
1011,6.197157903649355,0.16973640024662018,0.8619678020477295,0.9191413521766663,0.9439713954925537
1012,3.3222057734081885,0.13834723830223083,0.8613364696502686,0.9354320168495178,0.9716750979423523
1013,3.3605198528405467,0.11802076548337936,0.8816694021224976,0.9365124702453613,0.9781053066253662
1014,4.923745807956791,0.09530772268772125,0.9232878684997559,0.9600816965103149,0.9761510491371155
1015,4.495006970155126,0.08682247996330261,0.9102052450180054,0.9509000778198242,0.9762555360794067
1016,2.5892278937287156,0.04170595109462738,0.9671868085861206,0.9957707524299622,0.9984686970710754
1017,2.342724384972614,0.048580754548311234,0.9550660848617554,0.989361047744751,0.9968083500862122
1018,2.187634164238104,0.0395551472902298,0.9859802722930908,0.9971070885658264,0.9982197284698486
1019,4.821402700041937,0.12710319459438324,0.8052406907081604,0.8829677700996399,0.9707051515579224
1020,2.6707029393145687,0.04235634580254555,0.9656299352645874,0.990190327167511,0.9984013438224792
1021,3.541955165706368,0.08291826397180557,0.9457586407661438,0.9764776229858398,0.9828746318817139
1022,4.412873396595452,0.041178442537784576,0.9672142267227173,0.9857122898101807,0.989715576171875
1023,3.488698697288699,0.0581790953874588,0.9447818398475647,0.9822611212730408,0.9922694563865662
1024,6.718517210720099,0.20197130739688873,0.828334629535675,0.9005408883094788,0.9396643042564392
1025,3.8886625557083208,0.0718618631362915,0.953589141368866,0.9810581803321838,0.9923813343048096
1026,3.9237448805489734,0.09435860812664032,0.9024409055709839,0.9601551294326782,0.9795452952384949
1027,3.6379864344498607,0.08123881369829178,0.9258376359939575,0.9708647727966309,0.9870215654373169
1028,2.919063582310396,0.05610760301351547,0.9595759510993958,0.9826148152351379,0.9905300140380859
1029,7.007883265041257,0.29502877593040466,0.8666049838066101,0.9017715454101562,0.9180327653884888
1030,4.537536889969274,0.07818247377872467,0.9420013427734375,0.9646017551422119,0.9803947806358337
1031,7.424137710181977,0.23047176003456116,0.7286702394485474,0.8314757347106934,0.915257453918457
1032,3.9135868598224572,0.13487574458122253,0.8425905108451843,0.945892870426178,0.9805788993835449
1033,1.9567234307373034,0.05424065887928009,0.9634320139884949,0.9916073679924011,0.9984263777732849
1034,4.355056209442347,0.06479964405298233,0.9558547735214233,0.970361590385437,0.9809814095497131
1035,4.805372037427572,0.07037223130464554,0.9550464153289795,0.9768849015235901,0.9901223182678223
1036,3.9933103411930184,0.10059870034456253,0.9288967847824097,0.9548754692077637,0.9720996618270874
1037,3.4225719560815175,0.06668806076049805,0.9314171671867371,0.9608708024024963,0.9731786847114563
1038,6.670638744876568,0.14189229905605316,0.9062200784683228,0.9571770429611206,0.9681817889213562
1039,4.205851865067132,0.08801840990781784,0.9140657782554626,0.9524784684181213,0.9799463152885437
1040,3.0142843003679705,0.14338822662830353,0.8081372380256653,0.9260549545288086,0.9760746955871582
1041,7.834027712732284,0.1570868194103241,0.7984426021575928,0.8885612487792969,0.9293112754821777
1042,5.373148044644589,0.0797543078660965,0.9388602375984192,0.9637007117271423,0.9799277186393738
1043,2.8461633858550592,0.06255912780761719,0.9554535150527954,0.980510950088501,0.9966590404510498
1044,6.509613557236004,0.15672342479228973,0.8087164163589478,0.9028167724609375,0.9616732597351074
1045,2.6204538488052527,0.06835982203483582,0.9406974911689758,0.9780051708221436,0.9892810583114624
1046,4.076861774166397,0.07908143103122711,0.9487470388412476,0.9656661748886108,0.9818774461746216
1047,4.079803705916326,0.04958852007985115,0.9759097695350647,0.984279453754425,0.9901018738746643
1048,2.1381126195152746,0.03656313568353653,0.9855742454528809,0.9957205653190613,0.9992406964302063
1049,4.3420413382173235,0.0803251639008522,0.9054689407348633,0.9645602107048035,0.9838842749595642
1050,6.07667159328097,0.09815860539674759,0.9524156451225281,0.9657843112945557,0.9798147082328796
1051,4.725137795351432,0.18344427645206451,0.8139652013778687,0.9103983640670776,0.9524665474891663
1052,2.04396770845948,0.04507480561733246,0.9767669439315796,0.9967809319496155,0.9995800852775574
1053,2.905012133732207,0.0875597819685936,0.9334829449653625,0.9523558616638184,0.96977698802948
1054,4.938290882749959,0.07804878056049347,0.9448439478874207,0.9641067981719971,0.9800307750701904
1055,3.243235517505517,0.1520748883485794,0.7926267385482788,0.8990015387535095,0.9695852398872375
1056,2.6858469292603018,0.0615178607404232,0.970465362071991,0.978746771812439,0.9863685965538025
1057,2.511070250804202,0.08119869232177734,0.9016345739364624,0.9824918508529663,0.9973846673965454
1058,4.4222675054927105,0.10587942600250244,0.8599594831466675,0.9673565030097961,0.9900110960006714
1059,2.9964653490934734,0.1047111377120018,0.8634970188140869,0.9502130150794983,0.9828810095787048
1060,2.513662390109339,0.06273958086967468,0.9450202584266663,0.9986480474472046,1.0
1061,1.8772156657809116,0.03649502992630005,0.9910523295402527,0.9972275495529175,0.9988028407096863
1062,2.8108944018602733,0.10037960112094879,0.9103797674179077,0.9591320157051086,0.9812658429145813
1063,2.3815469351433682,0.08536741137504578,0.8979813456535339,0.9692497253417969,0.9963099956512451
1064,4.7062106228380465,0.16206517815589905,0.8332138657569885,0.9119839072227478,0.9508313536643982
1065,2.4958952584542318,0.05305419862270355,0.9575997591018677,0.9843334555625916,0.9970535635948181
1066,2.102771170384743,0.06237145513296127,0.9482656121253967,0.9910484552383423,0.9994733929634094
1067,1.757550639675096,0.046387605369091034,0.9724921584129333,0.9897584319114685,0.9958640336990356
1068,7.469080450815999,0.15645809471607208,0.8287671208381653,0.9478887319564819,0.971472978591919
1069,3.192339196990981,0.09115773439407349,0.885390043258667,0.9624195694923401,0.9957091212272644
1070,6.689313125816046,0.16115862131118774,0.8576914668083191,0.9161804914474487,0.9442434310913086
1071,3.150363834501324,0.10560570657253265,0.8747271299362183,0.941199779510498,0.9818109273910522
1072,2.548402386767842,0.06129709631204605,0.9619562029838562,0.9949684143066406,0.9982205629348755
